prompt,source,filename,f1,f2,f3,f4
llm_free,ai,4000_story_2594_llm_free.txt,-11.3392558,-14.61346477,5.9701900858,3.878340516
human,human,4000_story_2597.txt,12.311840624,17.847860618,-6.650578493,1.6821468675
llm_free,ai,4000_story_2597_llm_free.txt,-8.799506823,-12.69989767,3.0232981566,2.7363029311
human,human,4000_story_2599.txt,3.2129200058,34.449694948,-16.73911996,-4.650763891
llm_free,ai,4000_story_2599_llm_free.txt,-8.571750137,-4.113621552,10.466618019,1.2670433976
human,human,4000_story_2609.txt,3.2089604813,10.651036457,-11.64672843,-1.694353122
llm_free,ai,4000_story_2609_llm_free.txt,-13.67797225,-9.231775013,3.8734531503,-1.417378813
human,human,4000_story_2611.txt,12.842529078,34.153487158,-17.74059456,-5.07374326
llm_free,ai,4000_story_2611_llm_free.txt,-14.66096202,-10.89744771,4.3716310711,-2.544444361
human,human,4000_story_2613.txt,0.354234464,22.968398291,-20.97433877,-4.463181678
llm_free,ai,4000_story_2613_llm_free.txt,-15.80635152,-6.22089442,2.2155234251,-1.311535356
human,human,4000_story_2616.txt,3.0446205593,4.0328700287,-18.02957957,-6.447444028
llm_free,ai,4000_story_2616_llm_free.txt,-17.74306323,-9.057091689,6.9266178867,-0.842609732
human,human,4000_story_2630.txt,-3.204193359,-4.814106494,-18.62346402,-1.578425323
llm_free,ai,4000_story_2630_llm_free.txt,-9.375526834,-5.455707843,5.4305538158,1.6738977807
human,human,4000_story_2632.txt,4.964261806,8.4983526079,-16.24862946,-3.446033745
llm_free,ai,4000_story_2632_llm_free.txt,-13.4294017,-13.36793632,2.0212399865,2.5897372258
human,human,4000_story_2633.txt,-1.337120136,-9.737141308,-14.20297356,-2.139720562
llm_free,ai,4000_story_2633_llm_free.txt,-12.39019682,-12.95355211,-3.732468961,-1.344030471
human,human,4000_story_2639.txt,-1.420825668,5.3895960043,-21.03673948,-2.902543764
llm_free,ai,4000_story_2639_llm_free.txt,-13.29270758,-5.796694203,7.3046403388,-0.106111555
human,human,4000_story_2644.txt,0.9229658846,29.086065103,-19.83406043,-4.514287038
llm_free,ai,4000_story_2644_llm_free.txt,-18.54293232,-11.65650169,2.1296343818,-1.382699094
human,human,4000_story_2648.txt,2.7397347465,20.073357085,-19.45114312,-6.894800488
llm_free,ai,4000_story_2648_llm_free.txt,-15.77090784,-7.659013496,4.1641787273,-0.771554271
human,human,4000_story_2654.txt,-7.550694991,57.323000788,-23.16723388,-4.97135955
llm_free,ai,4000_story_2654_llm_free.txt,-13.12829459,-13.08145646,-2.539586762,1.4589543751
human,human,4000_story_2655.txt,27.472619243,8.5679126548,8.4594412006,7.6169603303
llm_free,ai,4000_story_2655_llm_free.txt,-16.9994562,-14.50592342,-4.018022274,-3.152330213
human,human,4000_story_2656.txt,15.356246191,-10.50253059,3.6882608017,-3.075776023
llm_free,ai,4000_story_2656_llm_free.txt,-10.46690425,-8.574803882,5.5914912581,2.3642824871
human,human,4000_story_2659.txt,20.259865771,-5.864170332,1.7879892267,-0.255866732
llm_free,ai,4000_story_2659_llm_free.txt,-8.40757098,0.2354500263,-0.948187658,-1.718638953
human,human,4000_story_2663.txt,17.675971477,-4.618203869,0.3613435491,3.8667364751
llm_free,ai,4000_story_2663_llm_free.txt,-10.76649252,-3.60365879,2.7052125425,-1.877123359
human,human,4000_story_2666.txt,23.239088096,5.452027942,9.6268229787,4.8101817098
llm_free,ai,4000_story_2666_llm_free.txt,-12.17016565,-4.398527797,7.3127155981,3.017040635
human,human,4000_story_2667.txt,29.567489327,2.9430199175,8.3404659415,6.2124341776
llm_free,ai,4000_story_2667_llm_free.txt,-16.91705527,-6.154890159,1.5586698342,0.0055075955
human,human,4000_story_2670.txt,27.0518763,-6.852885449,3.4736127745,5.0821209487
llm_free,ai,4000_story_2670_llm_free.txt,-13.2498511,-2.600817051,11.50749846,6.3542534452
human,human,4000_story_2671.txt,8.7270735173,-4.838070602,2.5270125905,4.2689040838
llm_free,ai,4000_story_2671_llm_free.txt,-10.54876284,-16.2141708,2.6325713955,2.4636462673
human,human,4000_story_2672.txt,4.869296616,-12.91871308,-0.342261749,-1.405105464
llm_free,ai,4000_story_2672_llm_free.txt,-15.47809828,-4.937187092,3.8648190843,-2.099890009
human,human,4000_story_2675.txt,14.787489325,-6.488572711,2.5880994819,8.0109916808
llm_free,ai,4000_story_2675_llm_free.txt,-12.29540257,-0.895302125,-1.016047965,2.9655568931
human,human,4000_story_2676.txt,9.5211875747,0.6467503103,5.9396636408,-0.997088937
llm_free,ai,4000_story_2676_llm_free.txt,-12.53005586,-8.163848403,-1.084377316,0.260482052
human,human,4000_story_2678.txt,47.437453463,-11.26138054,8.6172031985,4.4984927279
llm_free,ai,4000_story_2678_llm_free.txt,-18.66746707,-13.05823585,-2.201763631,-1.527955216
human,human,4000_story_2682.txt,27.523070622,-6.281426846,7.4880064839,1.2282092079
llm_free,ai,4000_story_2682_llm_free.txt,-16.09297194,-9.731548828,3.8587407773,3.5301156968
human,human,4000_story_2689.txt,18.204645437,5.3152622066,-1.880871209,1.2582210135
llm_free,ai,4000_story_2689_llm_free.txt,-13.81467096,-7.361840347,-0.645907431,0.1431872082
human,human,4000_story_2704.txt,22.550579948,18.312339262,5.5998343325,4.3769681446
llm_free,ai,4000_story_2704_llm_free.txt,-9.838666298,-4.919062563,5.3332334666,0.8435743141
human,human,4000_story_2718.txt,8.2805690226,15.833449226,0.7193509184,-2.866798339
llm_free,ai,4000_story_2718_llm_free.txt,-11.10255853,-7.123796057,2.6284464805,-1.608333724
human,human,4000_story_2746.txt,11.7782508,7.6573208153,-2.402767413,-1.885358699
llm_free,ai,4000_story_2746_llm_free.txt,-14.97811196,-8.337879951,-1.274175371,-1.808404623
human,human,4000_story_2748.txt,19.375116624,11.099360837,0.4920848845,-0.012456407
llm_free,ai,4000_story_2748_llm_free.txt,-11.38680884,-6.224593635,4.8400471799,-3.021072537
human,human,4000_story_2770.txt,20.200193747,14.523533366,0.4718514812,2.0342018241
llm_free,ai,4000_story_2770_llm_free.txt,-10.82094542,-2.177046343,8.2000877942,-0.833107604
human,human,4000_story_2772.txt,8.291972054,16.580722887,-9.025098975,-4.447356466
llm_free,ai,4000_story_2772_llm_free.txt,-7.21706956,-5.886843361,8.6545291211,3.6465331043
human,human,4000_story_2775.txt,13.865813151,18.516323013,4.5313853507,-0.819391701
llm_free,ai,4000_story_2775_llm_free.txt,-11.17143378,-8.556204227,3.834589552,2.0757016519
human,human,4000_story_2779.txt,7.6919537704,11.082344717,-6.718805753,-5.156116137
llm_free,ai,4000_story_2779_llm_free.txt,-12.19443213,-9.895038617,1.8940290706,-2.174776419
human,human,4000_story_2816.txt,13.076932524,-0.545762877,-8.573130382,2.0149023275
llm_free,ai,4000_story_2816_llm_free.txt,-11.9480985,-13.21745362,4.6608915507,0.1619155024
human,human,4000_story_2823.txt,4.3785807514,10.565369555,-6.881584235,-0.911232992
llm_free,ai,4000_story_2823_llm_free.txt,-12.96204391,-12.85243908,-1.987798088,-1.590066952
human,human,4000_story_2860.txt,30.151232846,8.1502523533,9.8314752444,0.3616864147
llm_free,ai,4000_story_2860_llm_free.txt,-16.53942989,-15.71802488,-7.217362433,-2.906887023
human,human,4000_story_2870.txt,13.553243088,14.116527525,-9.212673525,-1.341363161
llm_free,ai,4000_story_2870_llm_free.txt,-22.87088171,-2.134317112,-1.498662458,-4.791050654
human,human,4000_story_2877.txt,1.6528326675,21.113932268,-8.078658666,-3.833673538
llm_free,ai,4000_story_2877_llm_free.txt,-8.983069195,-7.234079836,8.62141653,2.402064863
human,human,4000_story_2878.txt,6.5845060948,13.564275569,-15.27993859,-4.300124059
llm_free,ai,4000_story_2878_llm_free.txt,-14.52344761,-8.13008412,1.8672243021,-0.400574502
human,human,4000_story_2879.txt,10.36474051,20.56803517,-4.881546084,-2.758524092
llm_free,ai,4000_story_2879_llm_free.txt,-7.787745637,-8.247550641,-4.676401021,-0.28401915
human,human,4000_story_2880.txt,17.556214721,7.983367223,0.2511372744,-1.419854878
llm_free,ai,4000_story_2880_llm_free.txt,-8.982992216,-6.273616716,1.5937471918,-0.638133453
human,human,4000_story_2881.txt,14.858538933,9.8967142725,-3.325289911,0.0395062097
llm_free,ai,4000_story_2881_llm_free.txt,-14.07864925,-7.831450098,5.0222698263,-1.058860412
human,human,4000_story_2883.txt,17.314485696,-5.544175743,2.124721124,-2.982569889
llm_free,ai,4000_story_2883_llm_free.txt,-12.85696931,-9.003995684,5.3487952542,1.0363986853
human,human,4000_story_2884.txt,-7.329816483,29.240520143,-13.25877367,-3.24765656
llm_free,ai,4000_story_2884_llm_free.txt,-13.68075178,-5.396026031,9.900870558,3.1626843074
human,human,4000_story_2887.txt,0.5030960826,8.9597890131,-18.65922566,-5.851272311
llm_free,ai,4000_story_2887_llm_free.txt,-16.70732901,-11.65268723,0.6906918161,0.0190455735
human,human,4000_story_2890.txt,10.710034034,3.2525746345,-15.62271839,-4.152805998
llm_free,ai,4000_story_2890_llm_free.txt,-13.87874751,-2.01633959,0.8099895787,0.7488825995
human,human,4000_story_2891.txt,20.898508276,3.4639173613,-6.613958809,-0.780260259
llm_free,ai,4000_story_2891_llm_free.txt,-16.79797132,-9.769638224,1.333576898,-1.283388223
human,human,4000_story_2893.txt,4.5696724935,9.41127849,-9.277376911,-4.967386318
llm_free,ai,4000_story_2893_llm_free.txt,-17.1921697,-15.9781096,1.7632613409,-0.695041617
human,human,4000_story_2894.txt,3.5311008753,-3.439989836,-8.174318733,-3.756701419
llm_free,ai,4000_story_2894_llm_free.txt,-10.81148029,-12.94256393,1.162725033,0.3515992025
human,human,4000_story_2895.txt,-3.734996577,9.1185453608,-18.99661387,-6.318703738
llm_free,ai,4000_story_2895_llm_free.txt,-9.564700144,-10.55970221,8.3981051799,2.0813288379
human,human,4000_story_2896.txt,15.955096016,13.017180635,-3.935324013,-3.81835961
llm_free,ai,4000_story_2896_llm_free.txt,-12.58948224,-9.132993265,5.7031267005,-1.171064193
human,human,4000_story_2897.txt,9.0437052439,20.483557952,-16.38832999,-5.448051969
llm_free,ai,4000_story_2897_llm_free.txt,-8.796156345,-11.75794675,-0.837676636,0.5186287072
human,human,4000_story_2898.txt,19.767222622,-4.848972612,1.4241074645,-0.076524994
llm_free,ai,4000_story_2898_llm_free.txt,-5.716939836,1.9693416542,7.0634716319,1.7301011065
human,human,4000_story_2899.txt,6.8976147148,-2.581310063,-0.112849881,-3.047922616
llm_free,ai,4000_story_2899_llm_free.txt,-15.20925587,-11.61512562,3.0678167983,-3.46433
human,human,4000_story_2900.txt,3.0963054928,2.6173334033,-17.2246824,-3.690107368
llm_free,ai,4000_story_2900_llm_free.txt,-18.34942453,-7.145489273,1.6428934319,-2.276630908
human,human,4000_story_2901.txt,15.481005372,-7.09540079,-4.37811637,-4.65764213
llm_free,ai,4000_story_2901_llm_free.txt,-10.21615276,-8.051807847,3.5176302694,2.8682699318
human,human,4000_story_2902.txt,11.698313376,2.7900973556,-4.316278702,0.1233840405
llm_free,ai,4000_story_2902_llm_free.txt,-13.94804461,-11.6862946,-3.800177658,-3.211818059
human,human,4000_story_2903.txt,8.9677199585,36.909199816,-15.64836184,-4.5633643
llm_free,ai,4000_story_2903_llm_free.txt,-12.28522936,-5.069566157,6.9821499703,-0.395223106
human,human,4000_story_2907.txt,24.148156801,-0.059664825,5.2877027188,0.0184152143
llm_free,ai,4000_story_2907_llm_free.txt,-12.90487056,-5.41542755,2.0248769269,0.3809097182
human,human,4000_story_2908.txt,27.861610432,7.8982251529,3.3296891355,1.5973839934
llm_free,ai,4000_story_2908_llm_free.txt,-14.51846175,-11.03952469,0.6817652835,-2.206908972
human,human,4000_story_2910.txt,25.156911128,2.5799423578,-0.614797775,4.0382383093
llm_free,ai,4000_story_2910_llm_free.txt,-0.044003083,-5.183172607,8.8653510833,0.5518209601
human,human,4000_story_2911.txt,32.41945706,0.6633940003,10.05786987,-0.075758356
llm_free,ai,4000_story_2911_llm_free.txt,-11.75601856,-13.77509374,2.4893536319,1.705671041
human,human,4000_story_2912.txt,24.203405686,6.0261784587,1.9269971852,1.9402538264
llm_free,ai,4000_story_2912_llm_free.txt,-22.03705751,-12.98924272,-0.431811451,0.4631204891
human,human,4000_story_2916.txt,22.790424382,-8.941656978,8.0785213359,-0.124651687
llm_free,ai,4000_story_2916_llm_free.txt,-8.236885618,-8.737898711,4.3323516587,0.2865898831
human,human,4000_story_2919.txt,11.164138725,14.689981168,-7.833292839,2.8153074918
llm_free,ai,4000_story_2919_llm_free.txt,-13.10113804,-6.362580948,8.3287106375,2.5958258046
human,human,4000_story_2920.txt,31.104998372,11.755033035,0.7744509665,4.399240837
llm_free,ai,4000_story_2920_llm_free.txt,-13.65563774,-9.5136223,3.6491574725,-0.117013351
human,human,4000_story_2921.txt,18.681963245,24.622775536,5.041299772,8.2187743692
llm_free,ai,4000_story_2921_llm_free.txt,-13.7709844,-13.50186502,1.3646103569,-2.039699233
human,human,4000_story_2924.txt,25.190958364,7.596869942,-1.383162214,3.1033456375
llm_free,ai,4000_story_2924_llm_free.txt,-12.05002968,-11.74663854,2.7177698754,0.8507969651
human,human,4000_story_2926.txt,11.436343787,6.9998167021,-4.224153995,1.0388603613
llm_free,ai,4000_story_2926_llm_free.txt,-12.42714839,-5.873070792,7.213581953,-0.793420004
human,human,4000_story_2927.txt,22.435781273,-3.992909481,5.710180168,0.2095749689
llm_free,ai,4000_story_2927_llm_free.txt,-8.737279815,-8.376000057,4.2987868219,2.2165309328
human,human,4000_story_2929.txt,20.984971571,8.3588546122,3.2682867281,2.8703418142
llm_free,ai,4000_story_2929_llm_free.txt,-13.27337009,-13.78558326,6.5296507035,0.9720782553
human,human,4000_story_2933.txt,14.226467167,10.76803941,7.0787581123,-3.771679703
llm_free,ai,4000_story_2933_llm_free.txt,-15.25628424,-12.18399032,7.1394911682,5.2034280589
human,human,4000_story_2934.txt,11.825589862,29.303033828,-0.333823951,3.5905970629
llm_free,ai,4000_story_2934_llm_free.txt,-10.61357302,-1.661150857,1.4175171453,-1.127880994
human,human,4000_story_2935.txt,15.117537471,36.203899664,-2.150055727,-1.256238044
llm_free,ai,4000_story_2935_llm_free.txt,-11.69664961,-11.99039184,2.8936117791,0.6881142676
human,human,4000_story_2936.txt,9.2584005588,26.266221449,-7.648168411,-3.734933721
llm_free,ai,4000_story_2936_llm_free.txt,-9.710661743,-12.36742098,7.0618530627,1.3825070312
human,human,4000_story_2937.txt,4.9147979846,30.131556971,-18.68921789,0.5430122163
llm_free,ai,4000_story_2937_llm_free.txt,-4.81047149,-0.716245497,7.1991181481,0.0216729458
human,human,4000_story_2938.txt,7.2706379638,14.4232131,-7.017484748,-0.096158063
llm_free,ai,4000_story_2938_llm_free.txt,-15.3151547,-6.178319454,4.0808357577,-3.535232058
human,human,4000_story_2939.txt,-0.041535641,32.319664634,-13.57467539,1.0778685092
llm_free,ai,4000_story_2939_llm_free.txt,-18.72139751,-14.7759532,-2.872390684,-2.862176875
human,human,4000_story_2940.txt,10.931910311,10.617159387,-5.149043839,-1.660945853
llm_free,ai,4000_story_2940_llm_free.txt,-10.90411631,-15.6155218,1.608815111,0.7367286185
human,human,4000_story_2941.txt,14.195701845,7.8064608108,1.8403944374,2.493043213
llm_free,ai,4000_story_2941_llm_free.txt,-17.75580782,-10.76493435,-5.328712376,0.9703305628
human,human,4000_story_2943.txt,17.374883973,18.413251103,0.2560848311,-2.368608649
llm_free,ai,4000_story_2943_llm_free.txt,-13.38463542,-4.799679459,6.0740270443,3.4400931778
human,human,4000_story_2944.txt,-3.723746755,12.949159941,-19.46789956,-2.669592615
llm_free,ai,4000_story_2944_llm_free.txt,-13.67324663,-14.72229853,-0.472804736,0.8586257724
human,human,4000_story_2945.txt,10.450166783,12.817278181,-10.76386198,1.2347878443
llm_free,ai,4000_story_2945_llm_free.txt,-10.67250088,-12.57433026,6.3488699529,1.5419959838
human,human,4000_story_2946.txt,6.8859679108,15.285614672,-8.621955218,0.1310880455
llm_free,ai,4000_story_2946_llm_free.txt,-11.78458431,-7.178959185,1.086584556,2.9895151577
human,human,4000_story_2950.txt,26.303668053,31.242995308,0.2476133762,0.9302420924
llm_free,ai,4000_story_2950_llm_free.txt,-20.65971017,-11.40917033,0.7952835219,0.7609008308
human,human,4000_story_2965.txt,10.646101565,40.137568308,-12.34474874,-2.340194659
llm_free,ai,4000_story_2965_llm_free.txt,-19.67071237,-10.71541167,-4.286801987,-4.377178228
human,human,4000_story_2968.txt,10.018433372,25.182050253,-3.208098961,-0.941402287
llm_free,ai,4000_story_2968_llm_free.txt,-18.14542446,-4.085895551,1.9212897343,-1.387303754
human,human,4000_story_2979.txt,10.804421243,23.774013142,-11.72474573,-3.739371617
llm_free,ai,4000_story_2979_llm_free.txt,-12.78911391,-13.0409945,3.0174548528,-2.628698836
human,human,4000_story_2980.txt,6.5025030175,23.233121057,-10.37854053,-3.749652997
llm_free,ai,4000_story_2980_llm_free.txt,-11.56107531,-7.180278772,3.0703403455,-3.708250285
human,human,4000_story_3020.txt,3.6331239786,12.423357459,-10.67784485,0.5130556709
llm_free,ai,4000_story_3020_llm_free.txt,-15.39320732,-6.936431801,3.3324144249,0.8408018104
human,human,4000_story_3027.txt,7.9974439243,19.263769131,-9.583271373,0.1792620432
llm_free,ai,4000_story_3027_llm_free.txt,-8.853701411,-8.830953747,7.6464169375,2.9342261649
human,human,4000_story_3031.txt,9.8365187621,13.468636306,-11.64065542,0.5934869815
llm_free,ai,4000_story_3031_llm_free.txt,-3.583321709,-5.028504644,8.0864015076,1.4849698133
human,human,4000_story_3032.txt,4.2898051001,23.298431323,-11.09918846,-3.288015627
llm_free,ai,4000_story_3032_llm_free.txt,-14.81293602,-13.51094914,2.4341690257,-2.25706263
human,human,4000_story_3052.txt,6.7996863769,20.191886477,-6.770913262,-2.57299247
llm_free,ai,4000_story_3052_llm_free.txt,-14.86354241,-14.11711935,6.0177175567,-1.164949429
human,human,4000_story_3054.txt,9.276458154,11.231556963,-19.9790528,-4.386382997
llm_free,ai,4000_story_3054_llm_free.txt,-7.028924576,-7.314592825,5.1914447232,3.3900573546
human,human,4000_story_3061.txt,11.251760197,13.266163455,-10.03057371,-0.964448413
llm_free,ai,4000_story_3061_llm_free.txt,-12.25359946,-9.506709116,3.6817268451,3.6181214869
human,human,4000_story_3069.txt,23.511532856,16.943297121,-10.28589121,-0.90477016
llm_free,ai,4000_story_3069_llm_free.txt,-14.44390777,-9.958108178,1.034393836,-1.640988743
human,human,4000_story_3074.txt,16.150853279,-5.599325594,-2.621900951,-0.883882811
llm_free,ai,4000_story_3074_llm_free.txt,-15.50958068,-15.19742594,0.0201131287,-2.314795214
human,human,4000_story_3078.txt,7.2426896455,6.7471890797,0.5403435178,5.3995496351
llm_free,ai,4000_story_3078_llm_free.txt,-7.438007208,-5.076576454,0.9882314587,1.79818927
human,human,4000_story_3079.txt,22.120289794,-7.242243453,0.860013207,-2.125191506
llm_free,ai,4000_story_3079_llm_free.txt,-10.38862522,-9.649082117,5.9694874315,-3.224384577
human,human,4000_story_3080.txt,7.5199875049,3.3368289341,-9.633689494,-4.48207336
llm_free,ai,4000_story_3080_llm_free.txt,-12.65672556,-12.00217796,6.5959573562,-1.50108391
human,human,4000_story_3082.txt,10.539906315,-3.045482595,-0.837312777,-2.578001313
llm_free,ai,4000_story_3082_llm_free.txt,-11.61689843,-3.918226738,0.7166500565,2.3502737121
human,human,4000_story_3083.txt,11.927248166,7.9793293825,-5.381526453,-2.527026611
llm_free,ai,4000_story_3083_llm_free.txt,-14.84638146,-5.681819025,7.8561241873,0.1773996785
human,human,4000_story_3084.txt,11.467130736,-4.982897917,-7.757599577,-2.301777223
llm_free,ai,4000_story_3084_llm_free.txt,-11.19158493,-10.15212873,2.9964780144,-0.864474267
human,human,4000_story_3087.txt,8.5891562229,2.7953623875,-7.646042948,-2.758945227
llm_free,ai,4000_story_3087_llm_free.txt,-6.105235833,-5.545670067,12.48432718,-0.106241401
human,human,4000_story_3088.txt,20.881863485,-6.886744239,-4.863212072,-2.196589349
llm_free,ai,4000_story_3088_llm_free.txt,-10.21321816,-10.19394031,7.7006966823,0.1085952232
human,human,4000_story_3089.txt,6.5480881496,30.507021485,-4.511376609,-4.556806619
llm_free,ai,4000_story_3089_llm_free.txt,-15.05691306,-10.31587455,4.0570440756,0.6414008178
human,human,4000_story_3091.txt,13.707998004,-1.252330533,17.09659926,6.570862536
llm_free,ai,4000_story_3091_llm_free.txt,-12.0585036,-12.07315451,-2.113569185,-0.647087164
human,human,4000_story_3094.txt,16.947493842,5.9024285112,4.5360502219,7.781354614
llm_free,ai,4000_story_3094_llm_free.txt,-12.00717052,-9.026313526,5.4102785143,-0.981801585
human,human,4000_story_3098.txt,69.99153774,2.8896975777,33.028044197,14.822962339
llm_free,ai,4000_story_3098_llm_free.txt,-16.02282193,-8.657611104,2.7325108283,0.0276198766
human,human,4000_story_3099.txt,22.983950721,21.827595609,-12.10453325,-2.122255656
llm_free,ai,4000_story_3099_llm_free.txt,-18.51762208,-6.621818236,2.1699642453,-1.133489133
human,human,4000_story_3106.txt,13.796941994,11.347469715,-10.94826567,-1.919345874
llm_free,ai,4000_story_3106_llm_free.txt,-10.19108068,-14.59465733,6.562440838,0.0339935203
human,human,4000_story_3107.txt,4.2090757255,10.188165339,-7.164196407,-1.842744524
llm_free,ai,4000_story_3107_llm_free.txt,-13.41364486,-12.74100426,8.6635479348,1.559842583
human,human,4000_story_3115.txt,18.486259827,-5.086429376,-7.15896105,0.5021357903
llm_free,ai,4000_story_3115_llm_free.txt,-12.28835925,-14.42128822,3.9666201356,-0.492438111
human,human,4000_story_3117.txt,12.536913136,9.0484085008,-5.411863144,-1.932961772
llm_free,ai,4000_story_3117_llm_free.txt,-13.39621922,-17.57474277,6.5728200215,0.1054894831
human,human,4000_story_3119.txt,10.318889113,26.830061036,-7.597398,-1.109913866
llm_free,ai,4000_story_3119_llm_free.txt,-10.81325243,-4.21768365,8.0483737067,1.2766827928
human,human,4000_story_3120.txt,4.8420651791,-0.794156189,-13.45027236,0.4009845145
llm_free,ai,4000_story_3120_llm_free.txt,-17.61115291,-13.92367427,-1.42826215,-2.368731314
human,human,4000_story_3121.txt,3.021141786,5.2343975144,-14.13627027,1.4722052536
llm_free,ai,4000_story_3121_llm_free.txt,-8.805710439,0.9181909969,3.7846152622,3.3702921042
human,human,4000_story_3123.txt,3.7086969104,21.199703868,-16.27027881,-1.271956139
llm_free,ai,4000_story_3123_llm_free.txt,-8.156290937,-6.357801182,4.024519532,2.7405606996
human,human,4000_story_3124.txt,18.46533659,10.780917133,0.9116449366,3.4971995539
llm_free,ai,4000_story_3124_llm_free.txt,-16.82967356,-3.250126029,6.2671323435,-0.383954026
human,human,4000_story_3126.txt,-5.67071106,-0.120599882,-8.097045882,1.0042171614
llm_free,ai,4000_story_3126_llm_free.txt,-17.8412044,-12.67742515,5.817124982,-1.414409272
human,human,4000_story_3127.txt,20.104322922,17.107800667,-6.480310378,-0.695614979
llm_free,ai,4000_story_3127_llm_free.txt,-14.92394382,-8.499306147,0.7795283956,-1.662894066
human,human,4000_story_3133.txt,22.821748912,-2.993426638,-6.192648597,6.5657791501
llm_free,ai,4000_story_3133_llm_free.txt,-14.05646692,-5.146318734,3.8317154451,3.3962717563
human,human,4000_story_3136.txt,4.2017810181,14.437568644,-7.025223781,4.2701553079
llm_free,ai,4000_story_3136_llm_free.txt,-6.349144763,-12.41165042,11.751796414,4.3525935106
human,human,4000_story_3138.txt,6.2337191218,5.8179022602,-10.02248979,-0.097575773
llm_free,ai,4000_story_3138_llm_free.txt,-12.25349332,-10.40680266,2.1684947983,0.0493209818
human,human,4000_story_3140.txt,11.053264817,38.194840174,-9.263752711,-0.392681347
llm_free,ai,4000_story_3140_llm_free.txt,-12.7665578,-5.795720743,1.2942288297,1.4410354987
human,human,4000_story_3144.txt,25.507273544,4.3857449119,17.17603772,7.3548323004
llm_free,ai,4000_story_3144_llm_free.txt,-18.0278348,-6.183155239,-5.164403888,-2.326519013
human,human,4000_story_3145.txt,24.881495442,2.8178414799,9.6634778013,8.3625728064
llm_free,ai,4000_story_3145_llm_free.txt,-15.02425241,1.3731251226,4.5641614456,-1.186469445
human,human,4000_story_3150.txt,25.421692354,0.2651567565,6.5977412663,4.3054685917
llm_free,ai,4000_story_3150_llm_free.txt,-9.550711335,-4.961246244,9.5105614722,1.2953919976
human,human,4000_story_3152.txt,30.928529644,-0.133262273,2.0476346891,10.282104255
llm_free,ai,4000_story_3152_llm_free.txt,-18.49673473,-12.26922179,0.3363558734,-4.9881565
human,human,4000_story_3162.txt,2.1155786953,7.1169165311,-18.38600587,-4.233561563
llm_free,ai,4000_story_3162_llm_free.txt,-7.007088049,-8.617369419,3.4599174876,3.0507023806
human,human,4000_story_3164.txt,7.3213393202,22.173454094,-8.659574284,-3.665890438
llm_free,ai,4000_story_3164_llm_free.txt,-10.27284004,-10.20610537,4.8498151954,-0.161163857
human,human,4000_story_3166.txt,0.5832722754,18.820975594,-25.20719592,-4.402520276
llm_free,ai,4000_story_3166_llm_free.txt,-7.533355517,-10.14062686,4.0624639038,2.6758789469
human,human,4000_story_3172.txt,8.5415447488,50.104194891,-7.195990938,-1.159644333
llm_free,ai,4000_story_3172_llm_free.txt,-11.12966092,-2.500553446,5.7360173503,-0.102738901
human,human,4000_story_3173.txt,0.193535425,19.092307678,-24.43176185,-3.307843062
llm_free,ai,4000_story_3173_llm_free.txt,-0.257593552,-4.440601379,10.984822529,0.561977366
human,human,4000_story_3177.txt,18.917655547,21.761106688,-1.255881377,1.9296175197
llm_free,ai,4000_story_3177_llm_free.txt,-8.157508195,-7.473473417,7.110920368,0.8841403123
human,human,4000_story_3183.txt,10.103857964,17.416535596,-11.01147194,-0.414378178
llm_free,ai,4000_story_3183_llm_free.txt,-15.33784646,-14.40385433,-0.226555855,0.0357007034
human,human,4000_story_3188.txt,8.3277859339,7.9930079566,-8.81856027,-3.1370724
llm_free,ai,4000_story_3188_llm_free.txt,-11.04796469,-10.29357663,6.4035266738,-1.496480425
human,human,4000_story_3189.txt,9.7988632943,12.223225605,-20.83243512,-4.221819785
llm_free,ai,4000_story_3189_llm_free.txt,-8.066215028,-13.50732594,3.2412791521,-0.340587388
human,human,4000_story_3190.txt,6.3626981672,48.765204357,-17.97789615,-4.323005393
llm_free,ai,4000_story_3190_llm_free.txt,-6.135506497,-1.744760297,4.6261762312,0.3271861539
human,human,4000_story_3196.txt,8.4302580599,23.007692207,-16.56614024,-4.548849526
llm_free,ai,4000_story_3196_llm_free.txt,-11.00717926,-6.91970445,7.5150300006,1.7751485932
human,human,4000_story_3218.txt,11.041036424,-8.743135632,-4.286791253,0.8261327296
llm_free,ai,4000_story_3218_llm_free.txt,-14.65638716,-10.14416725,-1.315124021,0.0139633206
human,human,4000_story_3220.txt,18.750100464,7.1802867177,-5.228477447,-0.666644495
llm_free,ai,4000_story_3220_llm_free.txt,-16.96433512,-12.8844855,-0.705180413,0.0874481548
human,human,4000_story_3221.txt,6.0676141648,3.5827580034,2.5886168889,1.003858189
llm_free,ai,4000_story_3221_llm_free.txt,-13.26086346,-14.89993112,2.9593521752,-0.770246889
human,human,4000_story_3222.txt,6.6794181613,16.357866624,-5.629649219,-1.628001639
llm_free,ai,4000_story_3222_llm_free.txt,-14.47782013,-6.287459199,2.6917741919,0.0034873832
human,human,4000_story_3223.txt,16.264014021,2.8342817493,-4.571528195,-1.228776382
llm_free,ai,4000_story_3223_llm_free.txt,-9.449231674,-4.933881684,6.0119526019,2.4150647679
human,human,4000_story_3225.txt,6.9333674453,1.9797859384,-2.672897878,-0.606585423
